customer_id,email,phone_number,source_vendor,last_event_time,last_ingested_at
EMAIL::user760@mail.com,user760@mail.com,+2348045976961,vendor_b,2023-09-22 20:29:16+00:00,2026-02-19 15:51:13+00:00
EMAIL::user762@example.com,user762@example.com,,vendor_a,2026-02-19 15:32:33+00:00,2026-02-19 17:21:33+00:00
EMAIL::user766@pulse.africa,user766@pulse.africa,+2348015679986,vendor_b,2023-02-01 21:51:49+00:00,2026-02-19 15:51:13+00:00
EMAIL::user767@pulse.africa,user767@pulse.africa,,vendor_c,2026-02-19 07:28:23+00:00,2026-02-19 07:40:23+00:00
EMAIL::user768@mail.com,user768@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user770@mail.com,user770@mail.com,+2348053017146,vendor_b,2023-10-18 15:57:01+00:00,2026-02-19 15:51:13+00:00
EMAIL::user772@pulse.africa,user772@pulse.africa,+2348039287523,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user773@example.com,user773@example.com,+2348041775718,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user773@mail.com,user773@mail.com,,vendor_b,2023-02-27 06:48:17+00:00,2026-02-19 15:51:13+00:00
EMAIL::user775@pulse.africa,user775@pulse.africa,+2348046905154,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user779@mail.com,user779@mail.com,,vendor_b,2026-02-19 05:44:54+00:00,2026-02-19 06:29:54+00:00
EMAIL::user77@pulse.africa,user77@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user781@mail.com,user781@mail.com,+2348034739730,vendor_a,2023-08-10 20:03:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user783@mail.com,user783@mail.com,+2348052156045,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user789@example.com,user789@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user791@example.com,user791@example.com,+2348047158023,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user791@pulse.africa,user791@pulse.africa,+2348049071522,vendor_b,2023-08-10 04:15:52+00:00,2026-02-19 15:51:13+00:00
EMAIL::user794@mail.com,user794@mail.com,+2348076779917,vendor_a,2023-07-26 06:33:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user796@example.com,user796@example.com,+2348062744287,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user798@pulse.africa,user798@pulse.africa,+2348027926819,vendor_b,2023-06-05 21:54:36+00:00,2026-02-19 15:51:13+00:00
EMAIL::user79@pulse.africa,user79@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user7@mail.com,user7@mail.com,+2348068410653,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user801@shop.ng,user801@shop.ng,+2348062430296,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user802@mail.com,user802@mail.com,+2348062790213,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user804@shop.ng,user804@shop.ng,+2348016714292,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user806@shop.ng,user806@shop.ng,+2348036321069,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user807@example.com,user807@example.com,+2348069088694,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user811@example.com,user811@example.com,+2348036484437,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user811@pulse.africa,user811@pulse.africa,+2348039246218,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user812@shop.ng,user812@shop.ng,+2348070974645,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user818@example.com,user818@example.com,,vendor_a,2026-02-18 23:31:20+00:00,2026-02-19 00:08:20+00:00
EMAIL::user81@example.com,user81@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user81@pulse.africa,user81@pulse.africa,+2348051970837,vendor_a,2023-12-19 04:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user825@mail.com,user825@mail.com,+2348037681339,vendor_a,2023-10-14 02:57:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user826@example.com,user826@example.com,+2348071045153,vendor_a,2023-11-11 20:48:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user82@example.com,user82@example.com,+2348063415303,vendor_a,2023-04-04 15:02:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user830@pulse.africa,user830@pulse.africa,+2348012454378,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user837@pulse.africa,user837@pulse.africa,+2348038549035,vendor_a,2023-07-19 05:19:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user83@mail.com,user83@mail.com,+2348025686844,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user841@shop.ng,user841@shop.ng,+2348018359252,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user843@example.com,user843@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user844@pulse.africa,user844@pulse.africa,+2348031881401,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user845@example.com,user845@example.com,+2348044026103,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user845@mail.com,user845@mail.com,,vendor_a,2023-01-18 03:15:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user845@shop.ng,user845@shop.ng,+2348053412847,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user846@pulse.africa,user846@pulse.africa,+2348076096285,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user852@pulse.africa,user852@pulse.africa,+2348017824896,vendor_b,2023-09-13 12:16:14+00:00,2026-02-19 15:51:13+00:00
EMAIL::user854@pulse.africa,user854@pulse.africa,+2348017221208,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user855@example.com,user855@example.com,+2348027771564,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user858@shop.ng,user858@shop.ng,+2348065402833,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user859@pulse.africa,user859@pulse.africa,,vendor_c,2026-02-19 18:13:56+00:00,2026-02-19 19:51:56+00:00
EMAIL::user860@mail.com,user860@mail.com,+2348080910050,vendor_a,2023-09-19 08:48:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user863@pulse.africa,user863@pulse.africa,+2348049542951,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user867@mail.com,user867@mail.com,+2348060152980,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user868@example.com,user868@example.com,+2348068437492,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user86@shop.ng,user86@shop.ng,+2348068246831,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user871@shop.ng,user871@shop.ng,+2348060211839,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user872@shop.ng,user872@shop.ng,+2348077159209,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user879@example.com,user879@example.com,+2348098292612,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user879@mail.com,user879@mail.com,+2348078617449,vendor_a,2023-02-18 23:33:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user879@pulse.africa,user879@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user885@example.com,user885@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user887@shop.ng,user887@shop.ng,+2348091156129,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user888@example.com,user888@example.com,+2348086624246,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user893@pulse.africa,user893@pulse.africa,+2348082631078,vendor_a,2023-09-05 12:39:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user898@pulse.africa,user898@pulse.africa,+2348086434610,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user899@shop.ng,user899@shop.ng,+2348019511690,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user900@pulse.africa,user900@pulse.africa,+2348072592309,vendor_a,2023-03-25 17:15:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user901@pulse.africa,user901@pulse.africa,+2348062831328,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user903@mail.com,user903@mail.com,+2348072969714,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user908@pulse.africa,user908@pulse.africa,+2348032228439,vendor_a,2023-07-16 00:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user914@mail.com,user914@mail.com,+2348068237550,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user91@shop.ng,user91@shop.ng,+2348082445335,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user920@shop.ng,user920@shop.ng,+2348068477341,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user921@mail.com,user921@mail.com,+2348092222921,vendor_a,2023-08-07 12:51:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user923@shop.ng,user923@shop.ng,+2348084227466,vendor_a,2023-02-07 22:29:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user927@mail.com,user927@mail.com,,vendor_b,2023-02-27 14:28:40+00:00,2026-02-19 15:51:13+00:00
EMAIL::user929@shop.ng,user929@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user92@pulse.africa,user92@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user930@example.com,user930@example.com,,vendor_a,2023-11-23 18:39:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user932@example.com,user932@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user935@mail.com,user935@mail.com,+2348099600766,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user937@shop.ng,user937@shop.ng,+2348014096369,vendor_a,2023-03-13 19:54:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user938@mail.com,user938@mail.com,+2348098552975,vendor_a,2023-06-26 10:01:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user938@pulse.africa,user938@pulse.africa,+2348085301514,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user93@example.com,user93@example.com,+2348049011532,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user93@pulse.africa,user93@pulse.africa,+2348058089112,vendor_b,2023-09-23 19:58:29+00:00,2026-02-19 15:51:13+00:00
EMAIL::user941@pulse.africa,user941@pulse.africa,+2348075039075,vendor_b,2023-12-18 22:30:36+00:00,2026-02-19 15:51:13+00:00
EMAIL::user942@example.com,user942@example.com,+2348060674429,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user942@shop.ng,user942@shop.ng,+2348034206172,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user945@mail.com,user945@mail.com,+2348089017236,vendor_a,2023-04-23 03:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user948@example.com,user948@example.com,+2348050163276,vendor_b,2023-10-20 21:58:04+00:00,2026-02-19 15:51:13+00:00
EMAIL::user948@pulse.africa,user948@pulse.africa,+2348030497544,vendor_a,2023-08-30 03:37:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user949@example.com,user949@example.com,+2348026922485,vendor_b,2023-05-02 01:06:48+00:00,2026-02-19 15:51:13+00:00
EMAIL::user949@shop.ng,user949@shop.ng,+2348062758546,vendor_b,2023-09-11 17:22:50+00:00,2026-02-19 15:51:13+00:00
EMAIL::user94@example.com,user94@example.com,,vendor_a,2026-02-19 19:17:39+00:00,2026-02-19 19:33:39+00:00
EMAIL::user94@pulse.africa,user94@pulse.africa,,vendor_a,2023-01-19 16:44:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user951@mail.com,user951@mail.com,+2348060686092,vendor_b,2023-12-04 02:24:27+00:00,2026-02-19 15:51:13+00:00
EMAIL::user959@example.com,user959@example.com,+2348072806952,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user962@example.com,user962@example.com,+2348067336898,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user970@example.com,user970@example.com,+2348096728786,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user971@mail.com,user971@mail.com,+2348073287732,vendor_b,2023-08-18 05:24:50+00:00,2026-02-19 15:51:13+00:00
EMAIL::user972@mail.com,user972@mail.com,+2348084170763,vendor_b,2023-06-07 13:56:35+00:00,2026-02-19 15:51:13+00:00
EMAIL::user976@pulse.africa,user976@pulse.africa,+2348041758221,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user978@shop.ng,user978@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user981@pulse.africa,user981@pulse.africa,+2348056401649,vendor_b,2023-01-30 13:40:24+00:00,2026-02-19 15:51:13+00:00
EMAIL::user995@shop.ng,user995@shop.ng,+2348023192745,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user998@shop.ng,user998@shop.ng,+2348018645137,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348010538139,,+2348010538139,vendor_a,2023-11-12 04:26:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348010695441,,+2348010695441,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348010969945,,+2348010969945,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348012466248,,+2348012466248,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348012563103,,+2348012563103,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348013128008,,+2348013128008,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348013405363,,+2348013405363,vendor_b,2023-07-20 21:11:01+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348016115184,,+2348016115184,vendor_a,2023-06-14 08:45:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348018107284,,+2348018107284,vendor_a,2023-03-05 01:53:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348020460758,,+2348020460758,vendor_a,2023-09-12 05:12:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348022842469,,+2348022842469,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348023364967,,+2348023364967,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348023747542,,+2348023747542,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348030446613,,+2348030446613,vendor_b,2023-05-22 15:51:08+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348030869686,,+2348030869686,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348031403749,,+2348031403749,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348034450775,,+2348034450775,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348034574296,,+2348034574296,vendor_a,2023-09-16 23:35:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348034956121,,+2348034956121,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348037380537,,+2348037380537,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348037876214,,+2348037876214,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348039449560,,+2348039449560,vendor_a,2023-05-02 15:53:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348043085073,,+2348043085073,vendor_b,2023-07-20 12:04:39+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348044894223,,+2348044894223,vendor_b,2023-02-08 19:48:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348045608258,,+2348045608258,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348051552908,,+2348051552908,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348055309017,,+2348055309017,vendor_b,2023-10-12 10:58:28+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348055816776,,+2348055816776,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348056293495,,+2348056293495,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348056833070,,+2348056833070,vendor_b,2023-01-31 22:55:42+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348057504552,,+2348057504552,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348058216998,,+2348058216998,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348059239353,,+2348059239353,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348060393104,,+2348060393104,vendor_b,2023-03-06 14:23:11+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348060587113,,+2348060587113,vendor_b,2023-09-24 12:57:31+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348061189424,,+2348061189424,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348061347982,,+2348061347982,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348061492407,,+2348061492407,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348064813017,,+2348064813017,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348064986304,,+2348064986304,vendor_b,2023-07-04 12:08:05+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348067611249,,+2348067611249,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348067738851,,+2348067738851,vendor_a,2023-11-14 00:17:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348071842562,,+2348071842562,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348073771720,,+2348073771720,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348074764506,,+2348074764506,vendor_b,2023-03-02 15:01:25+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348075260270,,+2348075260270,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348075614874,,+2348075614874,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348075993764,,+2348075993764,vendor_a,2023-04-26 12:10:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348078918010,,+2348078918010,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348079173614,,+2348079173614,vendor_b,2023-09-03 08:12:17+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348080725487,,+2348080725487,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348081042742,,+2348081042742,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348084305889,,+2348084305889,vendor_a,2023-10-24 21:34:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348085269356,,+2348085269356,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348086140729,,+2348086140729,vendor_a,2023-08-11 10:07:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348087396877,,+2348087396877,vendor_b,2023-07-23 02:45:47+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348089173318,,+2348089173318,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348089472028,,+2348089472028,vendor_a,2023-04-23 11:47:00+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348090722659,,+2348090722659,vendor_b,2023-03-18 22:53:44+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348096580039,,+2348096580039,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348097110687,,+2348097110687,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348097278778,,+2348097278778,vendor_c,,2026-02-19 15:51:13+00:00
PHONE::+2348098855162,,+2348098855162,vendor_b,2023-05-04 01:31:09+00:00,2026-02-19 15:51:13+00:00
PHONE::+2348099586100,,+2348099586100,vendor_c,,2026-02-19 15:51:13+00:00
